# From http://arep.med.harvard.edu/mrnadata/expression.html
# Finding DNA Regulatory Motifs within Unaligned Non-Coding Sequences Clustered by Whole-Genome mRNA Quantitation, Roth, F.R., Hughes, J. D., Estep, P. E. & G.M. Church, Nature Biotechnology 1998   
orf	expr.a	expr.alpha	low.sig.a	low.sig.alpha
YGL041C	0.07	0.07	TRUE	TRUE
YGL042C	0.07	0.07	TRUE	TRUE
YGL043W	0.07	0.07	TRUE	TRUE
YGL046W	0.07	0.07	TRUE	TRUE
YGL049C	0.07	0.07	TRUE	TRUE
YGL050W	0.07	0.07	TRUE	TRUE
YGL052W	0.07	0.07	TRUE	TRUE
YGL059W	0.07	0.07	TRUE	TRUE
YGL060W	0.07	0.07	TRUE	TRUE
YGL061C	0.07	0.07	TRUE	TRUE
YGL063W	0.07	0.07	TRUE	TRUE
YGL064C	0.07	0.07	TRUE	TRUE
YGL065C	0.07	0.07	TRUE	TRUE
YGL066W	0.08	0.07	TRUE	TRUE
YGL069C	0.07	0.07	TRUE	TRUE
YGL071W	0.07	0.07	TRUE	TRUE
YGL072C	0.07	0.07	TRUE	TRUE
YGL073W	0.07	0.07	TRUE	TRUE
YGL074C	0.07	0.07	TRUE	TRUE
YGL075C	0.07	0.07	TRUE	TRUE
YGL083W	0.07	0.07	TRUE	TRUE
YGL085W	0.07	0.07	TRUE	TRUE
YGL086W	0.07	0.07	TRUE	TRUE
YGL090W	0.07	0.07	TRUE	TRUE
YGL092W	0.07	0.07	TRUE	TRUE
YGL093W	0.07	0.07	TRUE	TRUE
YGL094C	0.07	0.07	TRUE	TRUE
YGL095C	0.07	0.07	TRUE	TRUE
YGL098W	0.07	0.07	TRUE	TRUE
YGL108C	0.07	0.07	TRUE	TRUE
YGL109W	0.07	0.07	TRUE	TRUE
YGL110C	0.07	0.07	TRUE	TRUE
YGL113W	0.07	0.07	TRUE	TRUE
YGL116W	0.07	0.07	TRUE	TRUE
YGL118C	0.07	0.07	TRUE	TRUE
YGL120C	0.07	0.07	TRUE	TRUE
YGL129C	0.07	0.07	TRUE	TRUE
YGL131C	0.07	0.07	TRUE	TRUE
YGL132W	0.07	0.07	TRUE	TRUE
YGL133W	0.07	0.07	TRUE	TRUE
YGL136C	0.07	0.07	TRUE	TRUE
YGL138C	0.07	0.07	TRUE	TRUE
YGL139W	0.07	0.07	TRUE	TRUE
YGL140C	0.07	0.07	TRUE	TRUE
YGL144C	0.07	0.07	TRUE	TRUE
YGL145W	0.07	0.07	TRUE	TRUE
YGL146C	0.07	0.07	TRUE	TRUE
YGL149W	0.07	0.07	TRUE	TRUE
YGL150C	0.07	0.07	TRUE	TRUE
YGL152C	0.07	0.07	TRUE	TRUE
YGL158W	0.07	0.07	TRUE	TRUE
YGL163C	0.07	0.07	TRUE	TRUE
YGL164C	0.07	0.07	TRUE	TRUE
YGL165C	0.07	0.07	TRUE	TRUE
YGL168W	0.07	0.07	TRUE	TRUE
YGL169W	0.07	0.07	TRUE	TRUE
YGL170C	0.07	0.07	TRUE	TRUE
YGL171W	0.07	0.07	TRUE	TRUE
YGL174W	0.07	0.07	TRUE	TRUE
YGL175C	0.07	0.07	TRUE	TRUE
YGL176C	0.07	0.07	TRUE	TRUE
YGL177W	0.07	0.07	TRUE	TRUE
YGL180W	0.07	0.07	TRUE	TRUE
YGL182C	0.07	0.07	TRUE	TRUE
YGL183C	0.07	0.07	TRUE	TRUE
YGL185C	0.07	0.07	TRUE	TRUE
YGL190C	0.07	0.07	TRUE	TRUE
YGL192W	0.07	0.07	TRUE	TRUE
YGL194C	0.07	0.07	TRUE	TRUE
YGL201C	0.07	0.07	TRUE	TRUE
YGL204C	0.07	0.07	TRUE	TRUE
YGL205W	0.07	0.07	TRUE	TRUE
YGL211W	0.07	0.07	TRUE	TRUE
YGL212W	0.07	0.07	TRUE	TRUE
YGL214W	0.07	0.07	TRUE	TRUE
YGL217C	0.07	0.07	TRUE	TRUE
YGL218W	0.07	0.07	TRUE	TRUE
YGL222C	0.07	0.07	TRUE	TRUE
YGL226W	0.07	0.07	TRUE	TRUE
YGL227W	0.07	0.07	TRUE	TRUE
YGL228W	0.07	0.07	TRUE	TRUE
YGL229C	0.07	0.07	TRUE	TRUE
YGL230C	0.07	0.07	TRUE	TRUE
YGL232W	0.07	0.07	TRUE	TRUE
YGL233W	0.07	0.07	TRUE	TRUE
YGL235W	0.07	0.07	TRUE	TRUE
YGL237C	0.07	0.07	TRUE	TRUE
YGL239C	0.07	0.07	TRUE	TRUE
YGL240W	0.07	0.07	TRUE	TRUE
YGL241W	0.07	0.07	TRUE	TRUE
YGL243W	0.07	0.07	TRUE	TRUE
YGL246C	0.07	0.07	TRUE	TRUE
YGL249W	0.07	0.07	TRUE	TRUE
YGL250W	0.07	0.07	TRUE	TRUE
YGL251C	0.07	0.07	TRUE	TRUE
YGL254W	0.07	0.07	TRUE	TRUE
YGL257C	0.07	0.07	TRUE	TRUE
YGL258W	0.07	0.07	TRUE	TRUE
YGL259W	0.07	0.07	TRUE	TRUE
YGL260W	0.07	0.07	TRUE	TRUE
YGL262W	0.07	0.07	TRUE	TRUE
YGL263W	0.07	0.07	TRUE	TRUE
YGR002C	0.07	0.07	TRUE	TRUE
YGR003W	0.07	0.07	TRUE	TRUE
YGR005C	0.07	0.07	TRUE	TRUE
YGR006W	0.07	0.07	TRUE	TRUE
YGR012W	0.07	0.07	TRUE	TRUE
YGR013W	0.07	0.07	TRUE	TRUE
YGR016W	0.07	0.07	TRUE	TRUE
YGR018C	0.07	0.07	TRUE	TRUE
YGR022C	0.07	0.07	TRUE	TRUE
YGR025W	0.07	0.07	TRUE	TRUE
YGR030C	0.07	0.07	TRUE	TRUE
YGR035C	0.07	0.07	TRUE	TRUE
YGR039W	0.07	0.07	TRUE	TRUE
YGR040W	0.07	0.07	TRUE	TRUE
YGR042W	0.07	0.07	TRUE	TRUE
YGR045C	0.07	0.07	TRUE	TRUE
YGR046W	0.07	0.07	TRUE	TRUE
YGR047C	0.07	0.07	TRUE	TRUE
YGR048W	0.07	0.07	TRUE	TRUE
YGR051C	0.07	0.07	TRUE	TRUE
YGR053C	0.07	0.07	TRUE	TRUE
YGR056W	0.07	0.07	TRUE	TRUE
YGR057C	0.07	0.07	TRUE	TRUE
YGR058W	0.07	0.07	TRUE	TRUE
YGR059W	0.07	0.07	TRUE	TRUE
YGR064W	0.07	0.07	TRUE	TRUE
YGR066C	0.07	0.07	TRUE	TRUE
YGR067C	0.07	0.07	TRUE	TRUE
YGR068C	0.07	0.07	TRUE	TRUE
YGR070W	0.07	0.07	TRUE	TRUE
YGR071C	0.07	0.07	TRUE	TRUE
YGR072W	0.07	0.07	TRUE	TRUE
YGR081C	0.07	0.07	TRUE	TRUE
YGR087C	0.07	0.07	TRUE	TRUE
YGR089W	0.07	0.07	TRUE	TRUE
YGR091W	0.07	0.07	TRUE	TRUE
YGR092W	0.07	0.07	TRUE	TRUE
YGR093W	0.07	0.07	TRUE	TRUE
YGR096W	0.07	0.07	TRUE	TRUE
YGR098C	0.07	0.07	TRUE	TRUE
YGR099W	0.07	0.07	TRUE	TRUE
YGR100W	0.07	0.07	TRUE	TRUE
YGR103W	0.07	0.07	TRUE	TRUE
YGR104C	0.07	0.07	TRUE	TRUE
YGR107W	0.07	0.07	TRUE	TRUE
YGR109C	0.07	0.07	TRUE	TRUE
YGR112W	0.07	0.07	TRUE	TRUE
YGR113W	0.07	0.07	TRUE	TRUE
YGR114C	0.07	0.07	TRUE	TRUE
YGR115C	0.07	0.07	TRUE	TRUE
YGR116W	0.07	0.07	TRUE	TRUE
YGR117C	0.07	0.07	TRUE	TRUE
YGR119C	0.07	0.07	TRUE	TRUE
YGR120C	0.07	0.07	TRUE	TRUE
YGR122W	0.07	0.07	TRUE	TRUE
YGR123C	0.07	0.07	TRUE	TRUE
YGR128C	0.07	0.07	TRUE	TRUE
YGR129W	0.07	0.07	TRUE	TRUE
YGR130C	0.07	0.07	TRUE	TRUE
YGR131W	0.07	0.07	TRUE	TRUE
YGR134W	0.07	0.07	TRUE	TRUE
YGR139W	0.07	0.07	TRUE	TRUE
YGR140W	0.07	0.07	TRUE	TRUE
YGR142W	0.07	0.07	TRUE	TRUE
YGR145W	0.07	0.07	TRUE	TRUE
YGR150C	0.07	0.07	TRUE	TRUE
YGR151C	0.07	0.07	TRUE	TRUE
YGR152C	0.07	0.07	TRUE	TRUE
YGR153W	0.07	0.07	TRUE	TRUE
YGR154C	0.07	0.07	TRUE	TRUE
YGR156W	0.07	0.07	TRUE	TRUE
YGR158C	0.07	0.07	TRUE	TRUE
YGR160W	0.07	0.07	TRUE	TRUE
YGR164W	0.07	0.07	TRUE	TRUE
YGR166W	0.07	0.07	TRUE	TRUE
YGR168C	0.07	0.07	TRUE	TRUE
YGR170W	0.07	0.07	TRUE	TRUE
YGR171C	0.07	0.07	TRUE	TRUE
YGR176W	0.07	0.07	TRUE	TRUE
YGR177C	0.07	0.07	TRUE	TRUE
YGR179C	0.07	0.07	TRUE	TRUE
YGR186W	0.07	0.07	TRUE	TRUE
YGR187C	0.07	0.07	TRUE	TRUE
YGR188C	0.07	0.07	TRUE	TRUE
YGR190C	0.07	0.07	TRUE	TRUE
YGR196C	0.07	0.07	TRUE	TRUE
YGR198W	0.07	0.07	TRUE	TRUE
YGR202C	0.07	0.07	TRUE	TRUE
YGR205W	0.07	0.07	TRUE	TRUE
YGR208W	0.07	0.07	TRUE	TRUE
YGR212W	0.07	0.07	TRUE	TRUE
YGR213C	0.07	0.07	TRUE	TRUE
YGR219W	0.07	0.07	TRUE	TRUE
YGR221C	0.07	0.07	TRUE	TRUE
YGR223C	0.07	0.07	TRUE	TRUE
YGR225W	0.07	0.07	TRUE	TRUE
YGR226C	0.07	0.07	TRUE	TRUE
YGR228W	0.07	0.07	TRUE	TRUE
YGR230W	0.07	0.07	TRUE	TRUE
YGR233C	0.07	0.07	TRUE	TRUE
YGR236C	0.07	0.07	TRUE	TRUE
YGR237C	0.07	0.07	TRUE	TRUE
YGR238C	0.07	0.07	TRUE	TRUE
YGR239C	0.07	0.07	TRUE	TRUE
YGR242W	0.07	0.07	TRUE	TRUE
YGR245C	0.07	0.07	TRUE	TRUE
YGR247W	0.07	0.07	TRUE	TRUE
YGR249W	0.07	0.07	TRUE	TRUE
YGR251W	0.07	0.07	TRUE	TRUE
YGR259C	0.07	0.07	TRUE	TRUE
YGR261C	0.07	0.07	TRUE	TRUE
YGR265W	0.07	0.07	TRUE	TRUE
YGR266W	0.07	0.07	TRUE	TRUE
YGR269W	0.07	0.07	TRUE	TRUE
YGR271W	0.07	0.07	TRUE	TRUE
YGR272C	0.07	0.07	TRUE	TRUE
YGR273C	0.07	0.07	TRUE	TRUE
YGR274C	0.07	0.07	TRUE	TRUE
YGR276C	0.07	0.07	TRUE	TRUE
YGR278W	0.07	0.07	TRUE	TRUE
YGR280C	0.07	0.07	TRUE	TRUE
YGR283C	0.07	0.07	TRUE	TRUE
YGR287C	0.07	0.07	TRUE	TRUE
YGR288W	0.07	0.07	TRUE	TRUE
YGR289C	0.07	0.07	TRUE	TRUE
YGR290W	0.07	0.07	TRUE	TRUE
YGR291C	0.07	0.07	TRUE	TRUE
YGR292W	0.07	0.07	TRUE	TRUE
YGR293C	0.07	0.07	TRUE	TRUE
YHL005C	0.07	0.07	TRUE	TRUE
YHL007C	0.07	0.07	TRUE	TRUE
YHL009C	0.07	0.07	TRUE	TRUE
YHL010C	0.07	0.07	TRUE	TRUE
YHL012W	0.07	0.07	TRUE	TRUE
YHL013C	0.07	0.07	TRUE	TRUE
YHL014C	0.07	0.07	TRUE	TRUE
YHL016C	0.07	0.07	TRUE	TRUE
YHL018W	0.07	0.07	TRUE	TRUE
YHL022C	0.07	0.07	TRUE	TRUE
YHL023C	0.07	0.07	TRUE	TRUE
YHL030W	0.07	0.07	TRUE	TRUE
YHL036W	0.07	0.07	TRUE	TRUE
YHL037C	0.07	0.07	TRUE	TRUE
YHL038C	0.07	0.07	TRUE	TRUE
YHL041W	0.07	0.07	TRUE	TRUE
YHL042W	0.07	0.07	TRUE	TRUE
YHL043W	0.07	0.07	TRUE	TRUE
YHL045W	0.07	0.07	TRUE	TRUE
YHL047C	0.07	0.08	TRUE	TRUE
YHR002W	0.08	0.07	TRUE	TRUE
YHR006W	0.07	0.07	TRUE	TRUE
YHR011W	0.07	0.07	TRUE	TRUE
YHR014W	0.07	0.07	TRUE	TRUE
YHR015W	0.07	0.07	TRUE	TRUE
YHR023W	0.07	0.07	TRUE	TRUE
YHR029C	0.07	0.07	TRUE	TRUE
YHR031C	0.07	0.07	TRUE	TRUE
YHR035W	0.07	0.07	TRUE	TRUE
YHR036W	0.07	0.07	TRUE	TRUE
YHR038W	0.07	0.07	TRUE	TRUE
YHR040W	0.07	0.07	TRUE	TRUE
YHR044C	0.07	0.07	TRUE	TRUE
YHR047C	0.07	0.07	TRUE	TRUE
YHR048W	0.07	0.07	TRUE	TRUE
YHR049C-A	0.07	0.07	TRUE	TRUE
YHR058C	0.07	0.07	TRUE	TRUE
YHR059W	0.07	0.07	TRUE	TRUE
YHR060W	0.07	0.07	TRUE	TRUE
YHR061C	0.07	0.07	TRUE	TRUE
YHR066W	0.07	0.07	TRUE	TRUE
YHR073W	0.07	0.07	TRUE	TRUE
YHR075C	0.07	0.07	TRUE	TRUE
YHR077C	0.07	0.07	TRUE	TRUE
YHR079BC	0.07	0.07	TRUE	TRUE
YHR079C	0.07	0.07	TRUE	TRUE
YHR080C	0.07	0.07	TRUE	TRUE
YHR081W	0.07	0.07	TRUE	TRUE
YHR085W	0.07	0.07	TRUE	TRUE
YHR088W	0.07	0.07	TRUE	TRUE
YHR090C	0.07	0.07	TRUE	TRUE
YHR093W	0.07	0.07	TRUE	TRUE
YHR095W	0.07	0.07	TRUE	TRUE
YHR099W	0.07	0.07	TRUE	TRUE
YHR101C	0.07	0.07	TRUE	TRUE
YHR102W	0.07	0.07	TRUE	TRUE
YHR103W	0.07	0.07	TRUE	TRUE
YHR105W	0.07	0.07	TRUE	TRUE
YHR109W	0.07	0.07	TRUE	TRUE
YHR111W	0.07	0.07	TRUE	TRUE
YHR117W	0.07	0.07	TRUE	TRUE
YHR118C	0.07	0.07	TRUE	TRUE
YHR119W	0.07	0.07	TRUE	TRUE
YHR120W	0.07	0.07	TRUE	TRUE
YHR121W	0.07	0.07	TRUE	TRUE
YHR122W	0.07	0.07	TRUE	TRUE
YHR124W	0.07	0.07	TRUE	TRUE
YHR125W	0.07	0.07	TRUE	TRUE
YHR126C	0.07	0.07	TRUE	TRUE
YHR127W	0.07	0.07	TRUE	TRUE
YHR129C	0.07	0.07	TRUE	TRUE
YHR130C	0.07	0.07	TRUE	TRUE
YHR131C	0.07	0.07	TRUE	TRUE
YHR134W	0.07	0.07	TRUE	TRUE
YHR136C	0.07	0.07	TRUE	TRUE
YHR137W	0.07	0.07	TRUE	TRUE
YHR139C-A	0.07	0.07	TRUE	TRUE
YHR144C	0.07	0.07	TRUE	TRUE
YHR148W	0.07	0.07	TRUE	TRUE
YHR149C	0.07	0.07	TRUE	TRUE
YHR150W	0.07	0.07	TRUE	TRUE
YHR151C	0.07	0.07	TRUE	TRUE
YHR152W	0.07	0.07	TRUE	TRUE
YHR153C	0.07	0.07	TRUE	TRUE
YHR154W	0.07	0.07	TRUE	TRUE
YHR155W	0.07	0.07	TRUE	TRUE
YHR156C	0.07	0.07	TRUE	TRUE
YHR157W	0.07	0.07	TRUE	TRUE
YHR158C	0.07	0.07	TRUE	TRUE
YHR159W	0.07	0.07	TRUE	TRUE
YHR160C	0.07	0.07	TRUE	TRUE
YHR164C	0.07	0.07	TRUE	TRUE
YHR165C	0.07	0.09	TRUE	TRUE
YHR166C	0.07	0.07	TRUE	TRUE
YHR167W	0.07	0.07	TRUE	TRUE
YHR168W	0.07	0.07	TRUE	TRUE
YHR169W	0.07	0.07	TRUE	TRUE
YHR172W	0.07	0.07	TRUE	TRUE
YHR173C	0.07	0.07	TRUE	TRUE
YHR177W	0.07	0.07	TRUE	TRUE
YHR178W	0.07	0.07	TRUE	TRUE
YHR182W	0.07	0.07	TRUE	TRUE
YHR184W	0.07	0.07	TRUE	TRUE
YHR185C	0.07	0.07	TRUE	TRUE
YHR186C	0.07	0.07	TRUE	TRUE
YHR189W	0.07	0.07	TRUE	TRUE
YHR196W	0.07	0.07	TRUE	TRUE
YHR197W	0.07	0.07	TRUE	TRUE
YHR204W	0.07	0.07	TRUE	TRUE
YHR207C	0.07	0.07	TRUE	TRUE
YHR209W	0.07	0.07	TRUE	TRUE
YHR210C	0.07	0.07	TRUE	TRUE
YHR211W	0.07	0.07	TRUE	TRUE
YHR212C	0.07	0.07	TRUE	TRUE
YHR213W	0.07	0.07	TRUE	TRUE
YHR214W	0.1	0.1	TRUE	TRUE
YHR214W-A	0.07	0.07	TRUE	TRUE
YHR216W	0.07	0.07	TRUE	TRUE
YHR218W	0.07	0.07	TRUE	TRUE
YIL002C	0.07	0.07	TRUE	TRUE
YIL003W	0.07	0.07	TRUE	TRUE
YIL004C	0.07	0.07	TRUE	TRUE
YIL005W	0.07	0.07	TRUE	TRUE
YIL006W	0.07	0.07	TRUE	TRUE
YIL012W	0.07	0.07	TRUE	TRUE
YIL013C	0.07	0.07	TRUE	TRUE
YIL016W	0.07	0.07	TRUE	TRUE
YIL017W	0.07	0.07	TRUE	TRUE
YIL019W	0.07	0.07	TRUE	TRUE
YIL024C	0.07	0.07	TRUE	TRUE
YIL025C	0.07	0.07	TRUE	TRUE
YIL026C	0.07	0.07	TRUE	TRUE
YIL028W	0.07	0.07	TRUE	TRUE
YIL029C	0.07	0.07	TRUE	TRUE
YIL031W	0.07	0.07	TRUE	TRUE
YIL032C	0.07	0.07	TRUE	TRUE
YIL035C	0.07	0.07	TRUE	TRUE
YIL037C	0.07	0.07	TRUE	TRUE
YIL054W	0.07	0.07	TRUE	TRUE
YIL055C	0.07	0.07	TRUE	TRUE
YIL057C	0.07	0.07	TRUE	TRUE
YIL058W	0.07	0.07	TRUE	TRUE
YIL060W	0.07	0.07	TRUE	TRUE
YIL061C	0.07	0.07	TRUE	TRUE
YIL063C	0.07	0.07	TRUE	TRUE
YIL068C	0.07	0.07	TRUE	TRUE
YIL071W	0.07	0.07	TRUE	TRUE
YIL072W	0.07	0.07	TRUE	TRUE
YIL073C	0.07	0.07	TRUE	TRUE
YIL079C	0.07	0.07	TRUE	TRUE
YIL080W	0.07	0.07	TRUE	TRUE
YIL082W	0.07	0.07	TRUE	TRUE
YIL082W-A	0.07	0.07	TRUE	TRUE
YIL084C	0.07	0.07	TRUE	TRUE
YIL086C	0.07	0.07	TRUE	TRUE
YIL089W	0.07	0.07	TRUE	TRUE
YIL091C	0.07	0.07	TRUE	TRUE
YIL092W	0.07	0.07	TRUE	TRUE
YIL095W	0.07	0.07	TRUE	TRUE
YIL096C	0.07	0.07	TRUE	TRUE
YIL097W	0.07	0.07	TRUE	TRUE
YIL100W	0.07	0.07	TRUE	TRUE
YIL102C	0.07	0.07	TRUE	TRUE
YIL103W	0.07	0.07	TRUE	TRUE
YIL105C	0.07	0.07	TRUE	TRUE
YIL107C	0.07	0.07	TRUE	TRUE
YIL110W	0.07	0.07	TRUE	TRUE
YIL112W	0.08	0.07	TRUE	TRUE
YIL120W	0.07	0.07	TRUE	TRUE
YIL122W	0.07	0.07	TRUE	TRUE
YIL126W	0.07	0.07	TRUE	TRUE
YIL127C	0.07	0.07	TRUE	TRUE
YIL128W	0.07	0.07	TRUE	TRUE
YIL130W	0.07	0.07	TRUE	TRUE
YIL132C	0.07	0.07	TRUE	TRUE
YIL138C	0.07	0.07	TRUE	TRUE
YIL139C	0.07	0.07	TRUE	TRUE
YIL141W	0.07	0.07	TRUE	TRUE
YIL143C	0.07	0.07	TRUE	TRUE
YIL144W	0.07	0.07	TRUE	TRUE
YIL146C	0.07	0.07	TRUE	TRUE
YIL147C	0.07	0.07	TRUE	TRUE
YIL149C	0.07	0.07	TRUE	TRUE
YIL150C	0.07	0.07	TRUE	TRUE
YIL151C	0.07	0.07	TRUE	TRUE
YIL153W	0.07	0.07	TRUE	TRUE
YIL159W	0.07	0.07	TRUE	TRUE
YIL161W	0.07	0.07	TRUE	TRUE
YIL163C	0.07	0.07	TRUE	TRUE
YIL166C	0.07	0.07	TRUE	TRUE
YIL167W	0.07	0.07	TRUE	TRUE
YIL168W	0.07	0.07	TRUE	TRUE
YIL171W	0.07	0.07	TRUE	TRUE
YIL172C	0.07	0.07	TRUE	TRUE
YIL173W	0.07	0.07	TRUE	TRUE
YIL175W	0.07	0.07	TRUE	TRUE
YIR001C	0.07	0.07	TRUE	TRUE
YIR002C	0.07	0.07	TRUE	TRUE
YIR004W	0.07	0.07	TRUE	TRUE
YIR005W	0.07	0.07	TRUE	TRUE
YIR008C	0.07	0.07	TRUE	TRUE
YIR009W	0.07	0.07	TRUE	TRUE
YIR010W	0.07	0.07	TRUE	TRUE
YIR014W	0.07	0.07	TRUE	TRUE
YIR015W	0.07	0.07	TRUE	TRUE
YIR017C	0.07	0.07	TRUE	TRUE
YIR020C	0.07	0.07	TRUE	TRUE
YIR023W	0.07	0.07	TRUE	TRUE
YIR025W	0.07	0.07	TRUE	TRUE
YIR027C	0.07	0.07	TRUE	TRUE
YIR029W	0.07	0.07	TRUE	TRUE
YIR030C	0.07	0.07	TRUE	TRUE
YIR031C	0.07	0.07	TRUE	TRUE
YIR032C	0.07	0.07	TRUE	TRUE
YIR033W	0.07	0.07	TRUE	TRUE
YIR039C	0.07	0.07	TRUE	TRUE
YIR040C	0.07	0.07	TRUE	TRUE
YIR042C	0.07	0.07	TRUE	TRUE
YJL003W	0.07	0.07	TRUE	TRUE
YJL005W	0.07	0.07	TRUE	TRUE
YJL006C	0.07	0.07	TRUE	TRUE
YJL007C	0.07	0.07	TRUE	TRUE
YJL009W	0.07	0.07	TRUE	TRUE
YJL010C	0.07	0.07	TRUE	TRUE
YJL013C	0.07	0.07	TRUE	TRUE
YJL018W	0.07	0.07	TRUE	TRUE
YJL019W	0.07	0.07	TRUE	TRUE
YJL022W	0.07	0.07	TRUE	TRUE
YJL023C	0.07	0.07	TRUE	TRUE
YJL024C	0.07	0.07	TRUE	TRUE
YJL025W	0.07	0.07	TRUE	TRUE
YJL028W	0.07	0.07	TRUE	TRUE
YJL029C	0.07	0.07	TRUE	TRUE
YJL031C	0.07	0.07	TRUE	TRUE
YJL033W	0.07	0.07	TRUE	TRUE
YJL035C	0.07	0.07	TRUE	TRUE
YJL036W	0.07	0.07	TRUE	TRUE
YJL037W	0.07	0.07	TRUE	TRUE
YJL038C	0.07	0.07	TRUE	TRUE
YJL039C	0.07	0.07	TRUE	TRUE
YJL043W	0.07	0.07	TRUE	TRUE
YJL046W	0.07	0.07	TRUE	TRUE
YJL047C	0.07	0.07	TRUE	TRUE
YJL049W	0.07	0.07	TRUE	TRUE
YJL050W	0.07	0.07	TRUE	TRUE
YJL051W	0.07	0.07	TRUE	TRUE
YJL054W	0.07	0.07	TRUE	TRUE
YJL056C	0.07	0.07	TRUE	TRUE
YJL058C	0.07	0.07	TRUE	TRUE
YJL059W	0.07	0.07	TRUE	TRUE
YJL064W	0.07	0.07	TRUE	TRUE
YJL067W	0.07	0.07	TRUE	TRUE
YJL069C	0.07	0.07	TRUE	TRUE
YJL070C	0.07	0.07	TRUE	TRUE
YJL071W	0.07	0.07	TRUE	TRUE
YJL072C	0.07	0.07	TRUE	TRUE
YJL073W	0.07	0.07	TRUE	TRUE
YJL074C	0.07	0.07	TRUE	TRUE
YJL075C	0.07	0.07	TRUE	TRUE
YJL076W	0.07	0.07	TRUE	TRUE
YJL077C	0.07	0.07	TRUE	TRUE
YJL084C	0.07	0.07	TRUE	TRUE
YJL085W	0.07	0.07	TRUE	TRUE
YJL086C	0.07	0.07	TRUE	TRUE
YJL087C	0.07	0.07	TRUE	TRUE
YJL089W	0.35	0.09	TRUE	TRUE
YJL090C	0.35	0.09	TRUE	TRUE
YJL092W	0.35	0.09	TRUE	TRUE
YJL093C	0.35	0.09	TRUE	TRUE
YJL094C	0.35	0.09	TRUE	TRUE
YJL095W	0.35	0.09	TRUE	TRUE
YJL096W	0.35	0.09	TRUE	TRUE
YJL098W	0.35	0.09	TRUE	TRUE
YJL099W	0.35	0.09	TRUE	TRUE
YJL100W	0.35	0.09	TRUE	TRUE
YJL101C	0.35	0.09	TRUE	TRUE
YJL102W	0.35	0.09	TRUE	TRUE
YJL103C	0.35	0.09	TRUE	TRUE
YJL104W	0.35	0.09	TRUE	TRUE
YJL105W	0.35	0.09	TRUE	TRUE
YJL106W	0.35	0.09	TRUE	TRUE
YJL107C	0.35	0.09	TRUE	TRUE
YJL108C	0.35	0.09	TRUE	TRUE
YJL109C	0.35	0.09	TRUE	TRUE
YJL110C	0.35	0.09	TRUE	TRUE
YJL112W	0.35	0.09	TRUE	TRUE
YJL113W	0.35	0.09	TRUE	TRUE
YJL114W	0.35	0.09	TRUE	TRUE
YJL115W	0.35	0.09	TRUE	TRUE
YJL118W	0.35	0.09	TRUE	TRUE
YJL119C	0.35	0.09	TRUE	TRUE
YJL120W	0.35	0.09	TRUE	TRUE
YJL122W	0.35	0.09	TRUE	TRUE
YJL123C	0.35	0.09	TRUE	TRUE
YJL125C	0.35	0.1	TRUE	TRUE
YJL126W	0.35	0.09	TRUE	TRUE
YJL127C	0.35	0.09	TRUE	TRUE
YJL128C	0.35	0.09	TRUE	TRUE
YJL129C	0.35	0.09	TRUE	TRUE
YJL131C	0.35	0.09	TRUE	TRUE
YJL132W	0.35	0.09	TRUE	TRUE
YJL135W	0.35	0.09	TRUE	TRUE
YJL137C	0.35	0.09	TRUE	TRUE
YJL139C	0.35	0.09	TRUE	TRUE
YJL140W	0.35	0.09	TRUE	TRUE
YJL141C	0.35	0.09	TRUE	TRUE
YJL142C	0.35	0.09	TRUE	TRUE
YJL144W	0.35	0.09	TRUE	TRUE
YJL145W	0.35	0.09	TRUE	TRUE
YJL146W	0.35	0.09	TRUE	TRUE
YJL147C	0.35	0.09	TRUE	TRUE
YJL148W	0.35	0.09	TRUE	TRUE
YJL149W	0.35	0.09	TRUE	TRUE
YJL150W	0.35	0.09	TRUE	TRUE
YJL154C	0.35	0.09	TRUE	TRUE
YJL155C	0.35	0.09	TRUE	TRUE
YJL156C	0.35	0.09	TRUE	TRUE
YJL160C	0.35	0.09	TRUE	TRUE
YJL161W	0.35	0.09	TRUE	TRUE
YJL162C	0.35	0.09	TRUE	TRUE
YJL163C	0.35	0.09	TRUE	TRUE
YJL165C	0.35	0.09	TRUE	TRUE
YJL168C	0.35	0.09	TRUE	TRUE
YJL169W	0.35	0.09	TRUE	TRUE
YJL170C	0.35	0.09	TRUE	TRUE
YJL172W	0.35	0.09	TRUE	TRUE
YJL175W	0.35	0.09	TRUE	TRUE
YJL176C	0.35	0.09	TRUE	TRUE
YJL179W	0.35	0.09	TRUE	TRUE
YJL180C	0.35	0.09	TRUE	TRUE
YJL181W	0.35	0.09	TRUE	TRUE
YJL182C	0.35	0.09	TRUE	TRUE
YJL183W	0.35	0.09	TRUE	TRUE
YJL184W	0.35	0.09	TRUE	TRUE
YJL185C	0.35	0.09	TRUE	TRUE
YJL186W	0.35	0.1	TRUE	TRUE
YJL187C	0.35	0.09	TRUE	TRUE
YJL188C	0.35	0.09	TRUE	TRUE
YJL193W	0.35	0.09	TRUE	TRUE
YJL194W	0.35	0.09	TRUE	TRUE
YJL195C	0.35	0.09	TRUE	TRUE
YJL197W	0.35	0.09	TRUE	TRUE
YJL198W	0.35	0.11	TRUE	TRUE
YJL200C	0.35	0.1	TRUE	TRUE
YJL201W	0.35	0.09	TRUE	TRUE
