#ORF	TR 1 (mol/min)	TR 2 (mol/min)	TR 3 (mol/min)	TR 4 (mol/min)	TR 5 (mol/min)	RA T1 (mol/cel)	RA T2 (mol/cel)	RA T3 (mol/cel)	RA T4 (mol/cel)	RA T5 (mol/cel)
orf	tr.1	tr.2	tr.3	tr.4	tr.5	ra.1	ra.2	ra.3	ra.4	ra.5
YJL215C	0.053691572	0.043920718	0.052844295	0.055303794	0.049978555	3.171797768	2.508609284	2.675237518	3.927573297	2.870740826
YJL216C	0.029357974	NA	0.033410454	0.037487199	0.038328855	0.153487183	0.182258255	0.167016715	0.169844836	NA
YJL217W	0.165787453	0.172161436	0.1331149	0.145275545	0.158109912	1.757712627	1.731504193	2.064891281	1.925493761	1.730575763
YJL218W	0.04281214	0.05469153	0.049530779	0.043453046	0.044176126	0.607325173	0.591334028	0.782670695	0.528948435	0.590758768
YJL219W	0.010109024	NA	0.009884991	0.008299298	0.013773064	0.276435862	0.261012482	0.314070931	0.251482573	0.284645738
YJL220W	0.00871916	0.007687584	0.008521704	0.008037177	0.008236702	NA	NA	0.099127248	NA	NA
YJL221C	0.012215185	NA	0.013431556	0.015383099	0.015565522	0.225944702	0.21177648	0.27969973	0.205189329	0.2450496
YJL222W	0.033595144	0.030450909	0.026317906	0.032582613	0.02844774	0.389182658	0.339562812	0.26337359	0.331480843	0.31206925
YJL223C	NA	NA	0.011566334	0.007199311	0.007193432	NA	NA	0.165711379	NA	0.131673256
YJR001W	0.058677951	NA	0.062957593	0.057843371	0.060439891	1.421854066	1.787420637	2.329106573	2.556842865	1.763278415
YJR002W	0.144720884	NA	0.128873936	0.130976419	0.12289052	3.463254905	3.66128057	3.324670522	3.510281893	3.314619232
YJR003C	0.064055485	0.059749956	0.071890391	0.0678096	0.068038649	1.328484818	1.2718968	1.267395988	1.318355188	1.611218492
YJR004C	0.046023433	0.059212627	0.055119968	0.046047616	0.051961722	3.725847053	3.122557032	3.04845068	2.747595223	5.009292592
YJR005W	0.058226197	0.063419893	0.065352309	0.061927603	0.070030737	0.939248798	0.960341976	0.884791284	0.942629146	1.171543197
YJR006W	0.03985629	0.038535978	0.044611391	0.047978602	0.042314988	0.800269238	0.724994608	0.755485218	0.827712665	0.886320621
YJR007W	0.118889239	0.106359675	0.126880918	0.118844879	0.115529555	10.1691496	7.363058606	6.386398778	8.187696452	8.438520608
YJR008W	0.047226222	0.047528115	0.062920669	0.059802389	0.056751543	0.208861977	NA	0.201257522	0.239556537	0.190784414
YJR009C	0.349464612	0.445261992	0.271933269	0.46144857	0.421681815	34.19956546	25.98155949	20.83860316	24.9214804	25.56538833
YJR010C-A	0.099715181	0.061501581	0.102746593	0.066825706	0.079334858	1.55988482	NA	1.068580672	NA	0.977011664
YJR010W	0.020390635	0.021898342	0.022009154	0.021580058	0.02151106	0.871797143	0.897442898	0.942801418	1.030641933	0.880794535
YJR011C	0.032797581	0.033241707	0.039749989	0.037369365	0.046692236	0.369173554	0.274374804	0.256564705	0.274521556	0.317112889
YJR012C	0.076739921	0.060705099	0.066062859	0.070469407	0.063456443	1.222141449	1.221742258	1.314083272	1.057616486	1.441528619
YJR013W	0.059657354	0.049578614	0.07594317	0.063951008	0.05118672	0.503388203	0.679809003	0.864950405	0.521690665	0.699027213
YJR014W	0.204511603	0.172198052	0.204347124	0.201712059	0.20048288	9.013928371	8.818763248	10.24797401	8.019300847	9.425195783
YJR015W	0.048661413	0.048477597	0.052215595	0.051453575	0.053245018	6.274791623	6.805337714	8.536119316	7.297099322	6.522367082
YJR016C	0.243318129	NA	0.206629446	0.230274838	0.206037305	3.295132651	3.587844915	3.333732248	3.681396601	3.375804463
YJR017C	0.254447739	0.262279506	0.290079269	0.265669433	0.242288757	4.411691107	4.246599622	3.885592314	3.993175923	4.266603286
YJR018W	0.102569929	0.074472353	0.092039646	0.089429091	0.090371209	4.020487512	3.426533858	3.30249305	3.406353125	3.810358841
YJR019C	0.061136017	0.064151341	0.068677199	0.066791684	0.067250308	0.379581133	0.292457696	0.314481744	0.265967152	0.326490655
YJR020W	0.055044048	0.034689116	0.052505694	0.055910086	0.050257086	NA	NA	0.50009417	NA	NA
YJR021C	0.092892992	0.091745025	0.100656226	0.099674255	0.093151411	1.291741892	1.25996813	1.491908135	1.159191214	1.38176927
YJR022W	0.09120926	0.055828189	0.092889993	0.08339095	0.072471132	1.020783111	0.749922536	NA	1.009951262	1.257701727
YJR023C	0.039338478	0.035346441	0.044524968	0.039743942	0.035189273	0.543812357	NA	0.390776507	0.44274517	0.548926165
YJR024C	0.114724812	0.095651944	0.11369307	0.116416117	0.094843447	1.25803914	1.191362622	1.24862548	1.36654149	1.08279532
YJR025C	0.039950078	0.037742383	0.038532766	0.04015925	0.034436505	1.348061095	1.578476274	1.22369611	1.471569024	1.657180694
YJR026W	0.017162688	0.018322956	0.015897636	0.012157999	0.015460838	23.54680364	21.67485887	20.18213609	18.0479169	19.55475235
YJR027W	0.023109614	0.023264582	0.02838716	0.018465553	0.020657507	21.98902419	18.53765719	20.9389123	17.65879491	17.14676115
YJR028W	0.019769066	0.021038104	0.016012437	0.017027782	0.020699877	13.84983571	11.66167285	15.04029914	19.01106075	11.85939077
YJR029W	0.039265256	0.034015535	0.033078174	0.029899453	0.027532681	21.95368227	17.64883275	12.04762612	14.42073146	18.40991228
YJR030C	0.054865842	0.064605962	0.061296831	0.058065154	0.06707687	1.394028686	1.698480696	1.726998653	1.614567129	1.789561446
YJR031C	0.048626799	0.036952127	0.049644326	0.048420973	0.042973309	1.417519306	1.102317566	1.283379611	1.308534363	1.384808022
YJR032W	0.071234149	0.056734756	0.065048718	0.056461271	0.063958848	1.070238925	0.876005161	1.220135161	0.967592484	1.120132015
YJR033C	0.061850382	0.050337058	0.066433507	0.064670772	0.060312137	1.49666095	1.335488808	1.646846788	1.5851625	1.394330818
YJR034W	0.075759646	NA	0.073893756	0.079342564	0.058991842	NA	NA	NA	NA	NA
YJR035W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YJR036C	0.008112616	0.010937978	0.009702717	0.008227769	0.012320493	0.095139354	0.098839409	0.091616724	0.095327332	0.136751592
YJR037W	NA	NA	NA	NA	NA	NA	NA	NA	0.708783704	NA
YJR038C	0.020174756	NA	0.021473796	0.022685896	0.019328406	NA	0.330770301	NA	0.440893464	0.527991798
YJR039W	0.035548215	0.026844446	0.034779043	0.033545798	0.031071052	0.392353706	0.428715188	0.381021187	0.342808427	0.446531446
YJR040W	0.041089449	0.044789207	0.045458654	0.040004917	0.051839021	0.553331507	0.64717022	0.623368918	0.666046712	0.694663744
YJR041C	0.053491228	0.0495118	0.064049929	0.052307224	0.065518909	0.591225644	0.568941062	0.447840912	0.399832451	0.587052046
YJR042W	0.088978193	0.093264249	0.089960941	0.087871359	0.085714717	2.334651098	2.550301054	2.290408533	2.599605787	2.445689821
YJR043C	0.040813014	0.04325534	0.04809004	0.043522867	0.041886389	3.135941565	2.741836138	2.645722248	2.798438223	3.131882674
YJR044C	NA	NA	NA	NA	0.023886081	7.589602602	6.527257197	6.219241085	7.661653999	6.672475453
YJR045C	0.501720332	0.690872676	0.48083898	0.471625198	0.638683747	23.40536848	26.53231559	32.78638716	26.59732821	33.95658707
YJR046W	0.080322784	0.107676614	0.08012209	0.086080055	0.09228052	0.732686196	0.757889189	0.780478017	0.889944091	0.890554596
YJR047C	0.171474885	0.15619035	0.157219014	0.161475556	0.15984153	7.455262764	7.890260913	7.965227582	7.890714756	7.258349487
YJR048W	0.091325788	0.073201212	0.106216167	0.115316829	0.102889419	1.715454717	2.156613364	2.168277449	2.686808034	2.237081348
YJR049C	0.077013513	0.070371642	0.070423013	0.078650771	0.066007211	1.232878771	1.160795796	1.129702151	1.137162011	0.858828033
YJR050W	0.165093322	0.16069087	0.156524505	0.170712275	0.156616271	5.906104724	6.738076146	6.505544873	6.855690629	6.254937649
YJR051W	0.059552617	0.053870852	0.059797717	0.064845542	0.061181909	0.580136901	0.380782513	0.420981802	0.499567924	0.479266875
YJR052W	0.058750528	NA	0.064625803	0.08207978	0.066826716	0.326564326	0.308313948	0.461136422	0.427697705	0.452659571
YJR053W	0.046033651	NA	0.047223262	0.043052105	0.047096289	1.144518844	1.513327759	1.633977934	1.619596511	1.444717227
YJR054W	0.064536878	0.053839065	0.065663594	0.073362444	0.068978381	0.568460584	0.497754786	0.548203972	0.621559445	0.701884976
YJR055W	0.144091347	0.13071879	0.145698519	0.147756667	0.14591268	4.61734889	5.088561208	4.848029828	4.962050954	4.798148352
YJR056C	0.097689106	0.079355271	0.091915093	0.095968488	0.089767711	1.29018088	1.337865287	1.419378255	1.342267818	1.657335735
YJR057W	0.083444014	0.064120192	0.088079167	0.081592081	0.093772584	0.591160642	0.502112244	0.622050565	0.589003497	0.71655127
YJR058C	0.046748003	0.03637293	0.048508589	0.046491333	0.045866714	0.895794932	1.176908076	0.970349736	0.736956186	1.037512587
YJR059W	0.048044425	0.068372805	0.050666752	0.045646945	0.054892644	3.846302325	4.623984485	4.805249075	4.054430628	4.912036342
YJR060W	0.093499319	0.086995379	0.098156269	0.088630723	0.09427786	4.235089836	3.659030857	3.785062615	4.103056638	4.304472696
YJR061W	0.021579436	0.023699319	0.025169249	0.021004358	0.025460562	0.351293899	0.424082662	0.367045837	0.445096685	0.456962803
YJR062C	0.043110313	0.042193332	0.044904635	0.04324483	0.040489651	1.3794535	0.902829466	1.189289755	1.119184027	1.04410799
YJR063W	0.072823623	0.03913097	0.068563366	0.065290205	0.060105652	8.453424524	9.043021762	8.377872806	8.786046293	9.044659638
YJR064W	0.073510913	0.094016709	0.077015254	0.07562344	0.081704074	0.847157491	1.019676594	0.925981565	0.880222298	0.956081938
YJR065C	0.08527109	0.086909875	0.083516017	0.095113127	0.092178083	4.102081307	3.127257445	3.07724372	3.978013959	3.887954958
YJR066W	0.06735057	0.078642286	0.070909591	0.058840019	0.072642988	2.334698617	2.612959399	2.713273837	2.352584315	2.988197203
YJR067C	0.050857792	NA	0.074402817	0.098880811	0.060988495	1.67523214	1.702347787	1.252458634	1.499529344	1.502601499
YJR068W	0.053312461	0.051038731	0.059313933	0.064906035	0.053335538	1.953710782	1.857168219	1.971768539	1.814556268	2.203913959
YJR069C	0.091143478	0.057524659	0.075121482	0.072452587	0.053462308	1.713626051	1.35032013	1.267306729	1.987115748	1.277975434
YJR070C	0.276290449	0.223302985	0.264878117	0.254504871	0.254451592	21.58550107	23.05259085	18.46504605	18.44330223	23.1904284
YJR071W	0.068825785	0.054817664	0.08155553	0.129727851	0.082389614	2.298746857	3.072772946	2.604322604	6.673097462	2.283817761
YJR072C	0.200048572	0.179061313	0.186296248	0.194485217	0.156027376	3.292884002	2.58405407	3.008495973	3.29708102	2.855385949
YJR073C	0.098642987	0.101241845	0.108158237	0.098042746	0.099270655	0.287165552	NA	0.318039826	NA	NA
YJR074W	0.044306179	0.044722512	0.052466489	0.04829875	0.047535262	1.242778234	1.309447977	1.62347318	1.195293013	1.439276468
YJR075W	0.068116421	0.055752235	0.06323434	0.061024386	0.06103036	4.446401908	3.607867884	3.770781347	4.048973986	4.10279212
YJR076C	0.087732205	0.073210806	0.083930698	0.077674408	0.084038354	5.141630643	4.778762199	4.87014958	5.541692365	5.014262373
YJR077C	0.117413015	0.11448068	0.12450147	0.12970862	0.130856897	1.600771042	1.773693495	1.502381414	2.160892591	1.681255206
YJR078W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YJR079W	0.04653007	0.033801965	0.05012315	0.046134043	0.049904217	0.213041384	0.19694413	0.182952645	0.173331881	0.255628725
YJR080C	0.032804701	0.026095304	0.034398479	0.038359934	0.035555271	0.513604558	0.517131695	0.537208042	0.654658726	0.552193589
YJR082C	0.095165636	NA	0.097027139	0.088003525	0.080856201	2.138086061	2.013672115	2.513079861	2.027014532	1.915251692
YJR083C	0.058512647	0.05705205	0.070952737	0.061925846	0.064390797	2.165278197	1.672976124	1.457203037	1.434704106	1.787639675
YJR084W	0.075266122	0.062636807	0.073916493	0.084049641	0.076914204	0.277596742	0.245929042	0.276198848	0.377333728	0.320960053
YJR085C	0.128386462	0.10204405	0.125670367	0.141111068	0.109455378	1.409915147	0.752568174	1.193935047	1.486742702	0.757144888
YJR086W	0.184610925	NA	0.234843915	0.215553687	0.22998315	5.271193573	6.134885574	3.689894369	3.975132186	4.48569509
YJR087W	0.130916611	0.079886178	0.110719799	0.13448329	0.080994154	4.17319233	4.68063267	5.007564042	4.49672349	3.50247389
YJR088C	0.122042028	0.096634803	0.123875421	0.12443735	0.126119126	2.615568396	2.272744101	3.147975878	2.878548421	3.378857367
YJR089W	0.026764802	0.027393297	0.028876533	0.022986368	0.029966659	1.20505908	1.365246941	1.380682037	1.140171307	1.491808678
YJR090C	0.09703195	0.079170204	0.0995407	0.1115626	0.107541314	1.409143287	1.806192279	1.341320436	1.683240045	1.753464589
YJR091C	0.083528726	NA	0.13553749	0.088893579	0.115401278	4.957716381	5.349767715	7.163634953	5.624430141	5.073855162
YJR092W	0.173566506	0.153878324	0.212898167	0.201761113	0.197300638	1.709107221	1.379721777	1.570710221	1.923363695	1.947284054
YJR093C	0.061514442	0.059052559	0.074143121	0.069548685	0.05985004	2.108213166	2.033389768	2.619354323	2.257342762	2.110239685
YJR094C	0.02183414	0.020660141	0.024381316	0.021211643	0.022394359	1.447881143	1.285699218	1.377833724	1.090575365	1.586381048
YJR095W	0.006207039	0.007880453	0.007437381	0.006522745	0.005716208	NA	NA	NA	NA	NA
YJR096W	0.08011489	0.06680634	0.088376647	0.09729579	0.091738537	0.421918665	0.342352234	0.399199544	0.467344854	0.473579617
YJR097W	0.035606614	0.028144143	0.040743616	0.034384866	0.035074109	1.357355371	1.555841039	1.593498036	1.441785456	1.727191521
YJR098C	0.027934336	0.032721052	0.03178251	0.027616305	0.032051059	0.424158562	0.490642087	0.487976165	0.424493082	0.572328414
YJR099W	0.036495956	0.028468369	0.034101465	0.036862706	0.031852369	1.678024595	1.588237628	1.813444274	1.763498094	1.839338421
YJR100C	0.045981468	0.035154973	0.046495696	0.051428111	0.052045102	0.263503893	0.200729738	0.207328389	0.24119037	0.292445098
YJR101W	0.094903653	0.07784429	0.10074247	0.103705318	0.094006805	0.547082699	0.39262109	0.399662754	0.443232625	0.455671762
YJR102C	0.059195714	0.053974674	0.066565059	0.05958832	0.063095915	0.811307978	0.864808224	0.983999979	0.779267264	0.963681694
YJR103W	0.099296775	0.119924165	0.097847783	0.107795325	0.106284807	1.097875093	1.338614525	1.116296744	0.972756031	0.941710546
YJR104C	1.26172886	1.099068005	1.229425479	1.357043625	1.171312774	5.787300098	4.673349556	4.517175597	4.705605921	4.43021557
YJR105W	0.142204472	0.137808587	0.151400084	0.166009809	0.142964338	2.133368012	1.98572812	1.935217093	2.364611488	2.135572595
YJR106W	0.034564484	0.047900723	0.036236219	0.041480871	0.03278106	0.673922268	0.665604022	0.627357397	0.686486875	0.727396057
YJR107W	0.074361197	0.063051278	0.088585805	0.089528645	0.078947747	0.714489804	0.541188088	0.625984725	0.792599433	0.753562116
YJR108W	0.040300441	0.035528605	0.042057866	0.049920271	0.049951822	2.800656423	1.384499044	1.144477298	1.445122754	1.47314143
YJR109C	0.076595179	0.062289873	0.056381927	0.052513845	0.066631432	1.295690231	0.872742179	0.772378872	0.710651525	0.997460123
YJR110W	0.034831041	0.038109993	0.036177969	0.035179255	0.044360393	0.622311813	0.592174295	0.575668752	0.545710788	0.64059861
YJR111C	0.094584446	0.069230841	0.093991923	0.101423472	0.076363846	0.879669454	0.658206505	0.689726318	0.771865117	0.741182255
YJR112W	0.129518003	0.109858592	0.135899676	0.130720561	0.113039149	1.511828221	1.641623058	1.720576765	1.562633112	1.640080819
YJR113C	0.199210247	0.21436944	0.227258126	0.200710185	0.218599063	1.278896452	1.108085558	1.288486797	1.256169687	1.270700884
YJR114W	0.183296969	0.170635745	0.195638361	0.227953393	0.179028447	0.728730727	0.652382682	0.588203939	0.615216106	0.506775975
YJR115W	0.163195971	0.188560119	0.167442576	0.204787033	0.194644319	1.999292124	1.878412551	1.663625621	1.710065832	1.45779338
YJR116W	0.036444134	0.037870996	0.041123876	0.040765467	0.036954441	1.915878474	1.5583078	1.914959743	1.839082041	1.413617712
YJR117W	0.059224945	0.052523689	0.060207618	0.060709173	0.0591129	4.668669994	4.959888348	4.391573945	6.075215483	4.873740397
YJR118C	0.0325564	0.033367034	0.041494232	0.036546996	0.044360932	1.564674939	1.829977135	1.288470664	1.088714249	1.596283807
YJR119C	0.015072898	0.01657975	0.015532046	0.015087285	0.017829644	0.355500296	0.384102096	0.351197743	0.374487745	0.442813257
YJR120W	NA	NA	NA	NA	NA	4.222328258	6.089915862	6.605875881	2.325402669	6.981399454
YJR121W	0.108148555	0.110404894	0.101509864	0.110538757	0.10946492	4.297369697	4.639586833	4.061158732	5.604265252	4.155721654
YJR122W	0.071193484	0.05715008	0.068374969	0.061602379	0.069505375	1.112639407	1.034749611	1.352339439	1.392025856	1.361638287
YJR123W	0.474311807	0.546612701	0.488912443	0.51570316	0.622975179	39.35636205	26.27886851	26.33890376	30.92664584	26.04094657
YJR124C	0.053588986	0.046000539	0.050239133	0.050541573	0.049866918	1.044373422	0.819895675	0.75762762	0.879868535	0.83111173
YJR125C	0.061659582	0.05824579	0.062448033	0.060840414	0.062229322	4.328908182	4.244672715	5.566985845	4.815337912	4.718913482
YJR126C	0.052696721	0.072319981	0.05825449	0.063325022	0.066346454	1.206779585	0.996001851	1.107417659	1.175828636	1.340403554
YJR127C	0.123209893	0.108396123	0.125889167	0.117628224	0.118095828	1.160060429	1.145924869	1.193771356	1.075157754	1.214614628
YJR128W	0.02477739	0.016493604	0.026557607	0.022982859	0.019036292	NA	NA	NA	NA	0.319798372
YJR129C	0.213333286	0.17861269	0.210901468	0.242030684	0.209288562	0.413496286	0.306925155	0.336482199	0.366974498	0.33563594
YJR130C	0.057894977	0.062533625	0.064806974	0.059134472	0.061344309	0.491518345	0.486415088	0.586547451	0.500879168	0.564606392
YJR131W	0.03790038	0.039005842	0.032400173	0.033984429	0.03723971	0.286148016	0.279538467	0.29721086	0.2849177	0.33516147
YJR132W	0.141671538	0.148861876	0.134345125	0.127886694	0.144721546	0.556328587	0.387587056	0.529222637	0.705169362	0.695814722
YJR133W	0.077282068	0.067852563	0.077103899	0.08522383	0.074430923	1.721259398	1.433942295	1.349964654	1.651028635	1.690261254
YJR134C	0.050536186	0.050780031	0.058206265	0.054943638	0.059875079	2.430164973	2.374521456	2.548495005	2.414686738	3.246693342
YJR135C	0.078924898	0.069124919	0.079064135	0.087120193	0.074514848	1.62230031	1.436283625	1.538264684	1.595964472	1.673140638
YJR135W-A	0.040592769	NA	0.06076841	0.039737436	0.044220703	1.050797667	NA	0.981652816	NA	1.032202437
YJR136C	0.049640732	0.042464334	0.052211177	0.048249611	0.050084595	0.428870019	0.358626018	0.303077916	0.378133815	0.366000446
YJR137C	0.094173757	0.086971438	0.099877037	0.100957871	0.100747279	1.145070687	0.713837893	0.766571472	1.018211112	0.90793104
YJR138W	0.047946577	0.026105324	0.041604036	0.0343544	0.042128526	NA	NA	NA	NA	NA
YJR139C	0.103175243	0.090716785	0.116813784	0.109210094	0.108554222	1.791686408	0.843879118	0.899613132	0.678479209	0.848870166
YJR140C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YJR141W	0.054029404	0.050001538	0.06272121	0.06387803	0.051468998	NA	NA	NA	NA	NA
YJR142W	0.060518887	0.059671468	0.072773788	0.073996617	0.076297023	0.808216824	0.839967643	0.926223106	0.886209351	0.934623575
YJR143C	0.050418273	0.054633156	0.054774562	0.049066712	0.057187155	1.842934829	1.690114264	1.650331289	1.719889945	1.906057667
YJR144W	0.163273685	0.153347367	0.192515213	0.194630277	0.1804376	4.531697385	5.785148079	5.510554898	5.835712593	6.489252928
YJR145C	0.318004128	0.311082378	0.303718863	0.326849395	0.281857005	18.90280584	14.66995017	14.70712118	16.64330687	13.47399633
YJR146W	0.088065523	0.069908245	0.093681817	0.08655508	0.079053073	2.132380226	2.411007198	2.041969296	2.019201015	1.673189487
YJR147W	0.313230197	0.279193103	0.32724489	0.337643694	0.302152806	4.26080953	3.948618786	3.69341757	4.813502482	3.277760376
YJR148W	0.097112932	0.090203122	0.098528043	0.102681553	0.105433785	3.415511712	3.011810293	2.676035807	3.883298258	3.594282681
YJR149W	0.017030285	0.014815847	0.015864055	0.014976334	0.015421978	0.907008704	0.821556674	1.056981011	0.912237394	1.220391412
YJR150C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YJR151C	0.088715295	0.089215421	0.086844094	0.083289921	0.115833936	1.837253134	1.755087258	1.469464309	1.485266433	1.750625407
YJR152W	0.040345574	0.038617312	0.035584853	0.035036971	0.038517415	0.491565352	NA	0.456009347	NA	NA
